0.016731262,-0.144836544,-0.093759783,0.13379061222076416,-0.046520472
0.018786191940307617,-0.144812575,-0.093850864,0.13489258289337158,-0.046691887
0.020279884338378906,-0.144812575,-0.093850864,0.13489258289337158,-0.046691887
0.021979331970214844,-0.144731085,-0.09380772,0.13473156094551086,-0.045430992
0.023317813873291016,-0.144731085,-0.09380772,0.13473156094551086,-0.045430992
0.024845600128173828,-0.144424294,-0.09380772,0.13173934817314148,-0.045433328
0.026154995,-0.144155842,-0.09380772,0.1436842679977417,-0.035909593
0.027467251,-0.144155842,-0.09380772,0.1436842679977417,-0.035909593
0.028873205184936523,-0.143738794,-0.09380772,0.14034947752952576,-0.035872415
0.030557156,-0.143738794,-0.09380772,0.14034947752952576,-0.035872415
0.034165382385253906,-0.14308206,-0.093333144,0.14029724895954132,-0.032344248
0.035752773,-0.14308206,-0.093333144,0.14029724895954132,-0.032344248
0.037689447,-0.142597893,-0.093342729,0.14919506013393402,-0.025258079
0.038977385,-0.141989097,-0.093342729,0.14565031230449677,-0.025181424
0.040284156799316406,-0.141989097,-0.093342729,0.14565031230449677,-0.025181424
0.042042494,-0.141289213,-0.093342729,0.141875222,-0.025108805
0.044972658,-0.14057016,-0.093342729,0.14051157236099243,-0.025028115
0.046358109,-0.139371737,-0.093208509,0.14439871907234192,-0.013828777
0.048048735,-0.138571193,-0.093117428,0.14546552300453186,-0.013533889
0.0494771,-0.138571193,-0.093117428,0.14546552300453186,-0.013533889
0.050722599029541016,-0.137344016,-0.093021554,0.14084407687187195,-0.013238317
0.051994562,-0.137344016,-0.093021554,0.14084407687187195,-0.013238317
0.053575039,-0.135905909,-0.093035937,0.1340949982404709,-0.014334284
0.059158564,-0.134371928,-0.093035937,0.13972167670726776,-0.004408322
0.063677549,-0.128935877,-0.093035937,0.12569022178649902,-0.0039239
0.075794458,-0.126764333,-0.09349613,0.13379013538360596,0.001740593
0.07883811,-0.117699472,-0.095969673,0.12516745924949646,0.004400991
0.080816269,-0.115240307,-0.096554501,0.1166103258728981,0.00344133
0.093864202,-0.102877385,-0.097973438,0.098504588,0.014307845383882523
